time,x,y,z,L
43.8,-0.880127,8.7108,1.95002,0.614623
43.9,-1.23987,8.95377,0.870079,0.574859
44,-1.60925,9.07715,-0.439063,0.527324
44.1,-1.98144,9.05916,-1.95139,0.527324
44.2,-2.34863,8.88167,-3.61919,0.527324
44.3,-2.70216,8.53244,-5.37282,0.527324
44.4,-3.03295,8.00718,-7.1236,0.527324
44.5,-3.33194,7.31119,-8.77005,0.527324
44.6,-3.59062,6.46016,-10.2072,0.527324
44.7,-3.80155,5.47999,-11.3379,0.527324
44.8,-3.9589,4.40541,-12.0845,0.527324
44.9,-4.05879,3.27754,-12.3986,0.527324
45,-4.0996,2.14057,-12.2673,0.527324
45.1,-4.08201,1.03818,-11.7141,0.527324
45.2,-4.00886,0.00996265,-10.7956,0.527324
45.3,-3.8849,-0.911457,-9.59311,0.527324
45.4,-3.71634,-1.70236,-8.20174,0.527324
45.5,-3.51037,-2.34878,-6.71948,0.527324
45.6,-3.27465,-2.84627,-5.237,0.527324
45.7,-3.01687,-3.19873,-3.83033,0.527324
45.8,-2.74432,-3.41679,-2.55657,0.527324
45.9,-2.46359,-3.51573,-1.45271,0.527324
46,-2.18043,-3.51362,-0.536944,0.527324
46.1,-1.8996,-3.42948,0.188425,0.527324
46.2,-1.62486,-3.28196,0.733183,0.527324
46.3,-1.35907,-3.08827,1.11534,0.527324
46.4,-1.10422,-2.86356,1.35759,0.527324
46.5,-0.861578,-2.6206,1.48445,0.527324
46.6,-0.631815,-2.36971,1.52011,0.527324
46.7,-0.415126,-2.11887,1.48694,0.527324
46.8,-0.211349,-1.87395,1.40474,0.527324
46.9,-0.0200619,-1.63899,1.29029,0.527324
47,0.159323,-1.4165,1.15736,0.527324
47.1,0.327493,-1.20777,1.01689,0.527324
47.2,0.485175,-1.01309,0.877303,0.527324
47.3,0.633092,-0.832065,0.744902,0.205921
47.4,0.77193,-0.663722,0.624229,0.320903
47.5,0.902316,-0.506722,0.518444,0.397104
47.6,1.0248,-0.359465,0.42965,0.454406
47.7,1.13984,-0.220181,0.359177,0.500224
47.8,1.2478,-0.0869926,0.307816,0.538253
47.9,1.34896,0.0420345,0.276012,0.570626
48,1.44347,0.16887,0.264019,0.598696
48.1,1.5314,0.295505,0.272017,0.623371
48.2,1.61271,0.423946,0.300196,0.645286
48.3,1.68724,0.556225,0.348823,0.664902
48.4,1.75476,0.694405,0.418276,0.682555
48.5,1.81489,0.840591,0.50906,0.698493
48.6,1.86716,0.996949,0.621808,0.712901
48.7,1.91099,1.16571,0.757246,0.725915
48.8,1.94567,1.34918,0.916149,0.737629
48.9,1.97038,1.54975,1.09926,0.748108
49,1.98416,1.76986,1.30717,0.757386
49.1,1.98593,2.01202,1.54019,0.765475
49.2,1.97448,2.27873,1.79811,0.772365
49.3,1.94847,2.57244,2.07995,0.778023
49.4,1.90644,2.89545,2.38368,0.782397
49.5,1.8468,3.24979,2.70575,0.785409
49.6,1.76789,3.63703,3.04066,0.786963
49.7,1.66797,4.05809,3.38046,0.786932
49.8,1.54526,4.51292,3.71407,0.785166
49.9,1.39806,5.00021,4.02681,0.781477
50,1.22473,5.51696,4.2998,0.775644
50.1,1.02387,6.05807,4.50963,0.767401
50.2,0.7944,6.61585,4.62834,0.75643
50.3,0.535716,7.17963,4.62377,0.742353
50.4,0.247857,7.73533,4.46076,0.724716
50.5,-0.0683141,8.26529,4.10309,0.702975
50.6,-0.410922,8.74831,3.51652,0.676474
50.7,-0.776904,9.16002,2.67294,0.644411
50.8,-1.16187,9.47375,1.5554,0.605799
50.9,-1.56,9.66193,0.163679,0.559406
51,-1.96407,9.69804,-1.48046,0.559406
51.1,-2.36555,9.55899,-3.32925,0.559406
51.2,-2.75487,9.22785,-5.30752,0.559406
51.3,-3.12177,8.69649,-7.3149,0.559406
51.4,-3.45588,7.96785,-9.23244,0.559406
51.5,-3.74727,7.05723,-10.9334,0.559406
51.6,-3.98715,5.99244,-12.2972,0.559406
51.7,-4.16848,4.81239,-13.2243,0.559406
51.8,-4.28646,3.56436,-13.6494,0.559406
51.9,-4.33889,2.30004,-13.5503,0.559406
52,-4.32628,1.07104,-12.9505,0.559406
52.1,-4.25171,-0.0754882,-11.9147,0.559406
52.2,-4.12054,-1.10056,-10.5395,0.559406
52.3,-3.93986,-1.97589,-8.93958,0.559406
52.4,-3.71793,-2.68495,-7.23338,0.559406
52.5,-3.4636,-3.22269,-5.53033,0.559406
52.6,-3.18566,-3.59418,-3.92151,0.559406
52.7,-2.89246,-3.81241,-2.47434,0.559406
52.8,-2.59151,-3.89588,-1.2313,0.559406
52.9,-2.28925,-3.86615,-0.211822,0.559406
53,-1.991,-3.74572,0.583791,0.559406
53.1,-1.70089,-3.5564,1.16949,0.559406
53.2,-1.42198,-3.31805,1.56856,0.559406
53.3,-1.15636,-3.04796,1.8093,0.559406
53.4,-0.905294,-2.76047,1.92152,0.559406
53.5,-0.669375,-2.46698,1.93407,0.559406
53.6,-0.448681,-2.1761,1.87319,0.559406
53.7,-0.242906,-1.89402,1.76168,0.559406
53.8,-0.0514785,-1.62482,1.61858,0.559406
53.9,0.12634,-1.37085,1.45922,0.559406
54,0.291372,-1.13311,1.29556,0.559406
54.1,0.444464,-0.911573,1.13664,-0.0730274
54.2,0.586442,-0.705405,0.989036,0.210546
54.3,0.718069,-0.513233,0.857353,0.322207
54.4,0.84003,-0.3333,0.744668,0.396515
54.5,0.95291,-0.163601,0.652906,0.452231
54.6,1.05719,-0.00198434,0.583161,0.496553
54.7,1.15322,0.153783,0.535956,0.533106
54.8,1.24125,0.305964,0.511448,0.563998
54.9,1.32142,0.456827,0.509581,0.590561
55,1.39373,0.60863,0.530204,0.613693
55.1,1.45807,0.763611,0.573134,0.634019
55.2,1.51422,0.923994,0.638205,0.651986
55.3,1.56184,1.09199,0.725274,0.66792
