time,x,y,z,L
43.7,0.553171,-0.151525,0.957426,0.761327
43.8,0.483749,-0.198387,0.848334,0.761327
43.9,0.417024,-0.234164,0.73858,0.761327
44,0.353711,-0.260551,0.629042,0.761327
44.1,0.294299,-0.279202,0.520297,0.761327
44.2,0.239077,-0.291673,0.412689,0.761327
44.3,0.188164,-0.299383,0.306383,0.761327
44.4,0.14154,-0.303599,0.201421,0.761327
44.5,0.0990764,-0.305429,0.0977662,-0.169858
44.6,0.0605553,-0.305831,-0.00466404,-0.0143774
44.7,0.0256972,-0.305623,-0.105974,0.0866572
44.8,-0.00582291,-0.305498,-0.206269,0.162622
44.9,-0.0343597,-0.306042,-0.305648,0.223846
45,-0.0602854,-0.307751,-0.40419,0.275316
45.1,-0.0839801,-0.311046,-0.501953,0.319851
45.2,-0.105825,-0.316296,-0.598973,0.3592
45.3,-0.126199,-0.323827,-0.695257,0.39452
45.4,-0.145474,-0.333942,-0.790789,0.426613
45.5,-0.164013,-0.346932,-0.885521,0.456055
45.6,-0.182176,-0.363089,-0.979378,0.483267
45.7,-0.200313,-0.382721,-1.07225,0.508568
45.8,-0.218773,-0.406163,-1.16399,0.5322
45.9,-0.237907,-0.433782,-1.25441,0.554349
46,-0.258067,-0.465997,-1.34326,0.57516
46.1,-0.279616,-0.50328,-1.43024,0.594744
46.2,-0.302928,-0.546172,-1.51497,0.613183
46.3,-0.3284,-0.595283,-1.59697,0.630538
46.4,-0.356449,-0.651305,-1.67565,0.646846
46.5,-0.387526,-0.715012,-1.75027,0.662124
46.6,-0.422114,-0.787258,-1.81989,0.676369
46.7,-0.460736,-0.868973,-1.88338,0.689553
46.8,-0.503957,-0.961141,-1.93929,0.701625
46.9,-0.552382,-1.06477,-1.98585,0.712504
47,-0.606654,-1.18084,-2.02084,0.722076
47.1,-0.667446,-1.31022,-2.04158,0.730185
47.2,-0.735434,-1.45352,-2.04473,0.736628
47.3,-0.811273,-1.61094,-2.02633,0.741143
47.4,-0.895543,-1.782,-1.98165,0.743396
47.5,-0.988673,-1.96516,-1.90522,0.742972
47.6,-1.09084,-2.15743,-1.79095,0.739354
47.7,-1.20184,-2.35383,-1.63237,0.73191
47.8,-1.32086,-2.5468,-1.42317,0.719873
47.9,-1.44634,-2.7257,-1.15811,0.702334
48,-1.57567,-2.87661,-0.834291,0.678218
48.1,-1.70503,-2.98253,-0.452827,0.678218
48.2,-1.82922,-3.0246,-0.0207287,0.678218
48.3,-1.94174,-2.98431,0.447528,0.678218
48.4,-2.03512,-2.8469,0.92943,0.678218
48.5,-2.10152,-2.60535,1.39565,0.678218
48.6,-2.13368,-2.26381,1.81352,0.678218
48.7,-2.12609,-1.83914,2.15246,0.678218
48.8,-2.07587,-1.35934,2.38991,0.678218
48.9,-1.9835,-0.858851,2.51583,0.678218
49,-1.8527,-0.372178,2.53413,0.678218
49.1,-1.68989,0.072062,2.46056,0.678218
49.2,-1.50316,0.45489,2.31815,0.678218
49.3,-1.30113,0.767769,2.13207,0.678218
49.4,-1.09195,1.01104,1.92537,0.678218
49.5,-0.882646,1.19109,1.71652,0.678218
49.6,-0.678805,1.31751,1.51858,0.678218
49.7,-0.484504,1.40069,1.3396,0.678218
49.8,-0.302472,1.45035,1.18365,0.678218
49.9,-0.134316,1.47477,1.05188,0.678218
50,0.0192121,1.48051,0.943554,0.678218
50.1,0.157981,1.47254,0.856815,0.678218
50.2,0.282271,1.45443,0.789202,0.678218
50.3,0.392623,1.42867,0.738005,0.678218
50.4,0.489723,1.39693,0.70048,-0.00855399
50.5,0.574321,1.36037,0.67396,0.0496578
50.6,0.647188,1.31974,0.655925,0.0496578
50.7,0.709082,1.27564,0.644036,0.0496578
50.8,0.760741,1.22857,0.636154,0.0496578
50.9,0.802882,1.17902,0.630357,0.0496578
51,0.836198,1.12754,0.624951,0.0496578
51.1,0.861376,1.07471,0.618481,0.0496578
51.2,0.879092,1.02122,0.609735,0.0496578
51.3,0.890028,0.967754,0.597749,0.0496578
51.4,0.894866,0.91506,0.581799,0.0496578
51.5,0.894297,0.863867,0.561392,0.0496578
51.6,0.889011,0.814875,0.536249,0.0496578
51.7,0.879698,0.768723,0.506277,0.0496578
51.8,0.867041,0.725973,0.471545,0.0496578
51.9,0.851703,0.687092,0.432252,0.0496578
52,0.834328,0.652448,0.388698,0.0496578
52.1,0.815525,0.622303,0.341256,0.0739574
52.2,0.795868,0.596828,0.290344,0.0840185
52.3,0.775886,0.576102,0.236406,0.0976032
52.4,0.756064,0.560135,0.179893,0.114462
52.5,0.736837,0.548875,0.121253,0.134181
52.6,0.718593,0.542229,0.0609215,0.156225
52.7,0.70167,0.540076,-0.000682061,0.179998
52.8,0.686365,0.542279,-0.0631564,0.204902
52.9,0.672931,0.5487,-0.126116,0.230379
53,0.661586,0.559211,-0.189186,0.255949
53.1,0.652513,0.573699,-0.252001,0.281221
53.2,0.645871,0.592072,-0.314194,0.305894
53.3,0.641795,0.614268,-0.375394,0.329745
53.4,0.640403,0.64025,-0.435216,0.352615
53.5,0.641798,0.670013,-0.493251,0.374397
53.6,0.646076,0.703574,-0.549061,0.395019
53.7,0.653326,0.740977,-0.602172,0.414432
53.8,0.663634,0.782279,-0.652058,0.432601
53.9,0.677083,0.827545,-0.698138,0.449498
54,0.693753,0.876837,-0.739767,0.465095
54.1,0.713725,0.930197,-0.776223,0.479358
54.2,0.737071,0.987632,-0.806705,0.492247
