X,Y,Z,U,V
0.08,0.54,0.0,5.994133460228921e-07,5.615013523836894e-06
0.08,0.56,0.0,4.841581486976669e-07,5.0709178089296265e-06
0.08,0.5799999999999998,0.0,3.854779069840428e-07,4.5748494657662285e-06
0.08,0.5999999999999999,0.0,3.0138571736235164e-07,4.123058356399883e-06
0.08,0.62,0.0,2.3009666284058334e-07,3.712041514618808e-06
0.08,0.64,0.0,1.7001092611976418e-07,3.338530271047524e-06
0.08,0.66,0.0,1.196979206271632e-07,2.999477958937401e-06
0.08,0.68,0.0,7.78814280314113e-08,2.6920481327470262e-06
0.08,0.7,0.0,4.342572131027518e-08,2.4136032492725827e-06
0.08,0.7199999999999999,0.0,1.5322645355804217e-08,2.161693774714612e-06
0.08,0.7399999999999999,0.0,-7.320378086642407e-09,1.9340476915142235e-06
0.08,0.76,0.0,-2.5291458062635478e-08,1.7285603867140616e-06
0.08,0.78,0.0,-3.928449411380226e-08,1.5432849095075526e-06
0.08,0.8,0.0,-4.990862917380663e-08,1.376422589936687e-06
0.08,0.82,0.0,-5.769693771753325e-08,1.2263140137070615e-06
0.08,0.8399999999999999,0.0,-6.311439158369864e-08,1.091430350070118e-06
0.08,0.8599999999999999,0.0,-6.656514578811507e-08,9.703650308904125e-07
0.08,0.88,0.0,-6.839918617068056e-08,8.618257795462965e-07
0.08,0.9,0.0,-6.891837994568593e-08,7.646269883515e-07
0.08,0.92,0.0,-6.838196921047358e-08,6.776824428537878e-07
0.08,0.94,0.0,-6.701154625987377e-08,5.999983907657739e-07
0.08,0.96,0.0,-6.499554819331514e-08,5.306669524953664e-07
0.08,0.98,0.0,-6.249330682205923e-08,4.688598693380161e-07
0.08,1.0,0.0,-5.963868831481565e-08,4.138225844260873e-07
0.08,1.02,0.0,-5.654335538631289e-08,3.6486865054783845e-07
0.08,1.04,0.0,-5.329968315722393e-08,3.2137445798587546e-07
0.08,1.06,0.0,-4.9983358114461706e-08,2.827742746108454e-07
0.08,1.08,0.0,-4.665568789512598e-08,2.485555896219672e-07
0.08,1.1,0.0,-4.336564792005797e-08,2.182547515672985e-07
0.08,1.12,0.0,-4.015168922688112e-08,1.9145289061397658e-07
0.08,1.14,0.0,-3.704333020864855e-08,1.6777211447836773e-07
0.08,1.16,0.0,-3.4062553362251486e-08,1.468719669709018e-07
0.08,1.18,0.0,-3.122502659851103e-08,1.2844613776029392e-07
0.08,1.2,0.0,-2.8541167169957804e-08,1.1221941171434654e-07
0.08,1.22,0.0,-2.6017064837953546e-08,9.794484602532506e-08
0.08,1.24,0.0,-2.365527953211776e-08,8.540116327120463e-08
0.08,1.26,0.0,-2.1455527454963407e-08,7.439034859310712e-08
0.08,1.28,0.0,-1.941526835521209e-08,6.473543927644364e-08
0.08,1.3,0.0,-1.753020553553392e-08,5.627849520065137e-08
0.08,1.32,0.0,-1.5794709074726196e-08,4.887873886176787e-08
0.08,1.34,0.0,-1.4202171730178193e-08,4.241085396520853e-08
0.08,1.36,0.0,-1.2745306042823444e-08,3.676343192494125e-08
0.08,1.38,0.0,-1.1416390292073742e-08,3.183755598200069e-08
0.08,1.4,0.0,-1.0207470140437327e-08,2.754551306256767e-08
0.08,1.42,0.0,-9.110522064248236e-09,2.38096239267163e-08
0.08,1.44,0.0,-8.117583985483025e-09,2.056118260699337e-08
0.08,1.46,0.0,-7.220857897092236e-09,1.773949659537979e-08
0.08,1.48,0.0,-6.4127887075379635e-09,1.5291019702603967e-08
0.08,1.5,0.0,-5.686123016106652e-09,1.3168569980531584e-08
0.08,1.52,0.0,-5.03395106579416e-09,1.1330625562305554e-08
0.08,1.54,0.0,-4.449734701861134e-09,9.740691732488487e-09
0.08,1.56,0.0,-3.927323788270877e-09,8.366732987628697e-09
0.08,1.58,0.0,-3.4609631979447244e-09,7.1806642839056325e-09
0.08,1.6,0.0,-3.0452921929770606e-09,6.1578960907653445e-09
0.08,1.62,0.0,-2.67533774462273e-09,5.2769282761269994e-09
0.08,1.64,0.0,-2.3465031071054557e-09,4.51898823863213e-09
0.08,1.66,0.0,-2.0545527513335448e-09,3.867709074695853e-09
0.08,1.68,0.0,-1.7955945818337055e-09,3.3088439223133558e-09
0.08,1.7,0.0,-1.5660602001629839e-09,2.8300129594869216e-09
0.08,1.72,0.0,-1.3626838384302695e-09,2.4204798528440784e-09
0.08,1.74,0.0,-1.182480465211038e-09,2.070954751826089e-09
0.08,1.76,0.0,-1.022723461091955e-09,1.7734212062510155e-09
0.08,1.78,0.0,-8.809221705157472e-10,1.5209846507859486e-09
0.08,1.8,0.0,-7.547995588490103e-10,1.307740349738421e-09
0.08,1.82,0.0,-6.422701371576479e-10,1.1286589305648894e-09
0.08,1.84,0.0,-5.414182606872033e-10,9.794878556694256e-10
0.08,1.86,0.0,-4.5047685929379414e-10,8.566673905927478e-10
0.08,1.88,0.0,-3.6780661798064056e-10,7.572598238088451e-10
0.08,1.9,0.0,-2.9187559232467156e-10,6.788908803519247e-10
0.08,1.92,0.0,-2.2123921611860807e-10,6.197024497150379e-10
0.08,1.94,0.0,-1.5452063719870752e-10,5.78315909180395e-10
0.08,1.96,0.0,-9.039163710574675e-11,5.538012657286794e-10
0.08,1.98,0.0,-2.7669460088155648e-11,5.440506260907803e-10
0.08,2.0,0.0,0.0,0.0
0.1,0.0,0.0,0.1000000014901161,0.0
0.1,0.02,0.0,0.003582273019259004,5.3091847063654086e-05
0.1,0.04,0.0,8.716642965174078e-05,5.138472962805849e-05
0.1,0.06,0.0,2.0935186290781018e-05,4.735108629295345e-05
0.1,0.08,0.0,1.8056114469038023e-05,4.356061246437134e-05
0.1,0.1,0.0,1.6149980609294277e-05,4.007699519624041e-05
0.1,0.12,0.0,1.4429349086253468e-05,3.687039317391896e-05
0.1,0.14,0.0,1.2870251025527966e-05,3.3913533864843465e-05
0.1,0.16,0.0,1.1458562982404076e-05,3.1183232513633695e-05
0.1,0.1799999999999999,0.0,1.0181982912563229e-05,2.865975497959196e-05
0.1,0.2,0.0,9.02938612591542e-06,2.632611325110536e-05
0.1,0.22,0.0,7.990521327627006e-06,2.4167470748643172e-05
0.1,0.2399999999999999,0.0,7.055858121622027e-06,2.217068381985907e-05
0.1,0.26,0.0,6.216508639917376e-06,2.0323960451705304e-05
0.1,0.28,0.0,5.464183462486941e-06,1.8616608602856153e-05
0.1,0.2999999999999999,0.0,4.79116217500947e-06,1.7038849925472438e-05
0.1,0.32,0.0,4.1902692906147915e-06,1.55816804166259e-05
0.1,0.34,0.0,3.6548514312696225e-06,1.4236764687594992e-05
0.1,0.3599999999999999,0.0,3.178754169216674e-06,1.2996354445031482e-05
0.1,0.38,0.0,2.7562980985149815e-06,1.1853224564344267e-05
0.1,0.4,0.0,2.3822542178589976e-06,1.0800622076742742e-05
0.1,0.4199999999999999,0.0,2.051818898517865e-06,9.83222473550679e-06
0.1,0.44,0.0,1.7605887550053305e-06,8.94210676068428e-06
0.1,0.46,0.0,1.5045357147573304e-06,8.124710015079446e-06
0.1,0.4799999999999999,0.0,1.279982537377758e-06,7.37481932686297e-06
0.1,0.5,0.0,1.0835789830569776e-06,6.687541005164222e-06
0.1,0.52,0.0,9.122787819800372e-07,6.058283834828538e-06
0.1,0.54,0.0,7.633175150733977e-07,5.482742012344885e-06
0.1,0.56,0.0,6.341914819516314e-07,4.9568796153274335e-06
0.1,0.5799999999999998,0.0,5.226376039806582e-07,4.476916295637623e-06
0.1,0.5999999999999999,0.0,4.2661438812017933e-07,4.039313960147549e-06
0.1,0.62,0.0,3.442839597085413e-07,3.640764259519001e-06
0.1,0.64,0.0,2.739951587323608e-07,3.2781767486529135e-06
0.1,0.66,0.0,2.142676836215157e-07,2.9486676158525647e-06
0.1,0.68,0.0,1.637772585953711e-07,2.649548903574098e-06
0.1,0.7,0.0,1.2134179454570142e-07,2.3783181636311205e-06
0.1,0.7199999999999999,0.0,8.590850896645053e-08,2.1326485051638943e-06
0.1,0.7399999999999999,0.0,5.6541967206796547e-08,1.9103790055510177e-06
0.1,0.76,0.0,3.241300507807028e-08,1.709505463480596e-06
0.1,0.78,0.0,1.2788491388071152e-08,1.5281714801885924e-06
0.1,0.8,0.0,-2.9781118475026933e-09,1.364659859870672e-06
0.1,0.82,0.0,-1.5455434079717964e-08,1.217384323843842e-06
0.1,0.8399999999999999,0.0,-2.514216824899749e-08,1.0848815354670445e-06
0.1,0.8599999999999999,0.0,-3.2474372178733206e-08,9.658034343625844e-07
0.1,0.88,0.0,-3.783214064888567e-08,8.589098793061711e-07
0.1,0.9,0.0,-4.1545688519550416e-08,7.630615994314352e-07
0.1,0.92,0.0,-4.390088415252114e-08,6.772134532561333e-07
0.1,0.94,0.0,-4.514427110915029e-08,6.004079945900045e-07
0.1,0.96,0.0,-4.548761471534718e-08,5.317693437177242e-07
0.1,0.98,0.0,-4.511200860535168e-08,4.7049736143790634e-07
0.1,1.0,0.0,-4.417157480772372e-08,4.158621226407034e-07
0.1,1.02,0.0,-4.279678933986229e-08,3.67198685170664e-07
0.1,1.04,0.0,-4.109746364912746e-08,3.2390214878710467e-07
0.1,1.06,0.0,-3.916541059514032e-08,2.854229981317492e-07
0.1,1.08,0.0,-3.707682202317788e-08,2.512627227662164e-07
0.1,1.1,0.0,-3.489438334525752e-08,2.209697065674634e-07
0.1,1.12,0.0,-3.266914893454421e-08,1.9413537807967529e-07
0.1,1.14,0.0,-3.044220055972422e-08,1.7039061282420806e-07
0.1,1.16,0.0,-2.8246109547283368e-08,1.4940237806926585e-07
0.1,1.18,0.0,-2.610622186826427e-08,1.308706101592538e-07
0.1,1.2,0.0,-2.4041783907932136e-08,1.145253141989804e-07
0.1,1.22,0.0,-2.20669252966347e-08,1.0012387567692513e-07
0.1,1.24,0.0,-2.019151386172793e-08,8.744857348996556e-08
0.1,1.26,0.0,-1.8421896506533466e-08,7.630428379342931e-08
0.1,1.28,0.0,-1.6761538634782104e-08,6.651636413846963e-08
0.1,1.3,0.0,-1.521157361895864e-08,5.792870746638355e-08
0.1,1.32,0.0,-1.377127275874543e-08,5.040195569910537e-08
0.1,1.34,0.0,-1.2438445191062168e-08,4.381186288915496e-08
0.1,1.36,0.0,-1.1209776295146116e-08,3.804779816328651e-08
0.1,1.38,0.0,-1.00811122833354e-08,3.301137900466278e-08
0.1,1.4,0.0,-9.04769787891916e-09,2.8615225761578984e-08
0.1,1.42,0.0,-8.104373254453964e-09,2.4781828639970877e-08
0.1,1.44,0.0,-7.245735734885554e-09,2.1442518826009855e-08
0.1,1.46,0.0,-6.46627115700228e-09,1.8536535788350905e-08
0.1,1.48,0.0,-5.760459217357028e-09,1.6010183221910543e-08
0.1,1.5,0.0,-5.1228566318877725e-09,1.3816066511797552e-08
0.1,1.52,0.0,-4.5481614690327035e-09,1.1912405013108804e-08
0.1,1.54,0.0,-4.031261601135443e-09,1.0262412856170532e-08
0.1,1.56,0.0,-3.5672698433381212e-09,8.833742394386551e-09
0.1,1.58,0.0,-3.1515480119728985e-09,7.597984810562851e-09
0.1,1.6,0.0,-2.779721832759286e-09,6.530222785284525e-09
0.1,1.62,0.0,-2.4476883600573927e-09,5.608630505914836e-09
0.1,1.64,0.0,-2.151617329282606e-09,4.814116655753761e-09
0.1,1.66,0.0,-1.887947652744151e-09,4.13000636887486e-09
0.1,1.68,0.0,-1.6533800821474158e-09,3.5417584665231973e-09
0.1,1.7,0.0,-1.4448668964575348e-09,3.0367146053652156e-09
0.1,1.72,0.0,-1.259599329563777e-09,2.6038772662549997e-09
0.1,1.74,0.0,-1.0949933261632759e-09,2.2337137946763877e-09
0.1,1.76,0.0,-9.486741046011043e-10,1.9179839709943606e-09
0.1,1.78,0.0,-8.184599103124132e-10,1.6495888406373663e-09
0.1,1.8,0.0,-7.023452614105299e-10,1.4224387720241515e-09
0.1,1.82,0.0,-5.984839173956356e-10,1.2313389342635995e-09
0.1,1.84,0.0,-5.051717416072147e-10,1.071890598326179e-09
0.1,1.86,0.0,-4.2082957673193934e-10,9.404068655363415e-10
0.1,1.88,0.0,-3.439862093630491e-10,8.338416169705166e-10
0.1,1.9,0.0,-2.7326146337222064e-10,7.497306578342486e-10
0.1,1.92,0.0,-2.0734943191223887e-10,6.861442033300397e-10
0.1,1.94,0.0,-1.450018343709211e-10,6.416500065484929e-10
0.1,1.96,0.0,-8.501177975828058e-11,6.152817791031935e-10
0.1,1.98,0.0,-2.6305063244590112e-11,6.047106234621075e-10
0.1,2.0,0.0,0.0,0.0
0.12,0.0,0.0,0.1000000014901161,0.0
0.12,0.02,0.0,0.003580390787824226,5.047365390251752e-05
0.12,0.04,0.0,8.81765842082393e-05,4.885853292191396e-05
0.12,0.06,0.0,2.193563412678036e-05,4.507561523797016e-05
0.12,0.08,0.0,1.895771496250272e-05,4.150891538667867e-05
0.12,0.1,0.0,1.6966341317436713e-05,3.8223045141010494e-05
0.12,0.12,0.0,1.5173628041603609e-05,3.5193329793745244e-05
0.12,0.14,0.0,1.355303222192568e-05,3.23963040734208e-05
0.12,0.16,0.0,1.2088100097781308e-05,2.9811384604559903e-05
0.12,0.1799999999999999,0.0,1.0764663609539916e-05,2.742062240490394e-05
0.12,0.2,0.0,9.57018658544968e-06,2.520831531813716e-05
0.12,0.22,0.0,8.493379653883569e-06,2.316062022649255e-05
0.12,0.2399999999999999,0.0,7.523958390243941e-06,2.1265216345548563e-05
0.12,0.26,0.0,6.652488983975324e-06,1.951103160803694e-05
0.12,0.28,0.0,5.8702856379663535e-06,1.7888027249328335e-05
0.12,0.2999999999999999,0.0,5.169338027455832e-06,1.6387030450828525e-05
0.12,0.32,0.0,4.542256152056053e-06,1.4999604673211052e-05
0.12,0.34,0.0,3.982225336936908e-06,1.3717948828438154e-05
0.12,0.3599999999999999,0.0,3.4829673037100974e-06,1.25348182819228e-05
0.12,0.38,0.0,3.0387050453568247e-06,1.1443462327347654e-05
0.12,0.4,0.0,2.6441302665824827e-06,1.0437574104429623e-05
0.12,0.4199999999999999,0.0,2.294372726158429e-06,9.511249946797613e-06
0.12,0.44,0.0,1.9849711355579343e-06,8.658955908407435e-06
0.12,0.46,0.0,1.7118454401641598e-06,7.875499781473141e-06
0.12,0.4799999999999999,0.0,1.4712703993197705e-06,7.156007336752097e-06
0.12,0.5,0.0,1.259850425857894e-06,6.495901827024048e-06
0.12,0.52,0.0,1.07449566517354e-06,5.890886025698783e-06
0.12,0.54,0.0,9.123993000654142e-07,5.336926245819922e-06
0.12,0.56,0.0,7.710160670731448e-07,4.830237915618821e-06
0.12,0.5799999999999998,0.0,6.480419664942657e-07,4.3672723862757e-06
0.12,0.5999999999999999,0.0,5.413951436570478e-07,3.944704723674397e-06
0.12,0.62,0.0,4.491979143703205e-07,3.559422294512716e-06
0.12,0.64,0.0,3.6975990326073333e-07,3.208514002409819e-06
0.12,0.66,0.0,3.015622601418343e-07,2.889260064769972e-06
0.12,0.68,0.0,2.4324291668490405e-07,2.5991222484479606e-06
0.12,0.7,0.0,1.935828434491405e-07,2.335734503460634e-06
0.12,0.7199999999999999,0.0,1.5149326571584774e-07,2.0968939504217725e-06
0.12,0.7399999999999999,0.0,1.1600379548416491e-07,1.8805521900537544e-06
0.12,0.76,0.0,8.625143635241616e-08,1.6848069128284031e-06
0.12,0.78,0.0,6.147041776325538e-08,1.5078937941195413e-06
0.12,0.8,0.0,4.098281517460273e-08,1.348178665690826e-06
0.12,0.82,0.0,2.4189913082183357e-08,1.2041499582759616e-06
0.12,0.8399999999999999,0.0,1.0564268420891564e-08,1.0744114127413109e-06
0.12,0.8599999999999999,0.0,-3.5756732488291094e-10,9.576750591015982e-07
0.12,0.88,0.0,-8.981707998441506e-09,8.527544636901916e-07
0.12,0.9,0.0,-1.566301421495403e-08,7.585582452323294e-07
0.12,0.92,0.0,-2.0710634715114258e-08,6.740838605691846e-07
0.12,0.94,0.0,-2.439304463479913e-08,5.984116604449846e-07
0.12,0.96,0.0,-2.6942616281241916e-08,5.306992151913426e-07
0.12,0.98,0.0,-2.855975652738818e-08,4.701759093983406e-07
0.12,1.0,0.0,-2.9416643410202724e-08,4.16137803813022e-07
0.12,1.02,0.0,-2.9660592960231915e-08,3.679427618031289e-07
0.12,1.04,0.0,-2.9417085712040696e-08,3.2500583680768213e-07
0.12,1.06,0.0,-2.879248076048692e-08,2.867949162983339e-07
0.12,1.08,0.0,-2.7876443647353456e-08,2.5282661692105465e-07
0.12,1.1,0.0,-2.674411279680276e-08,2.226624246953387e-07
0.12,1.12,0.0,-2.5458027675575788e-08,1.9590507343112458e-07
0.12,1.14,0.0,-2.4069840342966868e-08,1.7219515389103645e-07
0.12,1.16,0.0,-2.262183058348508e-08,1.5120794568281785e-07
0.12,1.18,0.0,-2.1148243387920136e-08,1.3265046341614369e-07
0.12,1.2,0.0,-1.9676466171452002e-08,1.1625870829930561e-07
0.12,1.22,0.0,-1.8228061794756568e-08,1.0179511608231625e-07
0.12,1.24,0.0,-1.6819672189155e-08,8.904619207004872e-08
0.12,1.26,0.0,-1.546380618229393e-08,7.782032382714909e-08
0.12,1.28,0.0,-1.4169523978411105e-08,6.794576216978549e-08
0.12,1.3,0.0,-1.2943029668000037e-08,5.926876108138018e-08
0.12,1.32,0.0,-1.1788182126048736e-08,5.165186729348549e-08
0.12,1.34,0.0,-1.0706933705806432e-08,4.4972350431922144e-08
0.12,1.36,0.0,-9.69970524552016e-09,3.912076483520772e-08
0.12,1.38,0.0,-8.765705077611461e-09,3.3999634400299693e-08
0.12,1.4,0.0,-7.903198961763342e-09,2.952225209314001e-08
0.12,1.42,0.0,-7.109737153461141e-09,2.561158607212987e-08
0.12,1.44,0.0,-6.382344165498174e-09,2.219928470557117e-08
0.12,1.46,0.0,-5.7176761794242335e-09,1.9224773113826983e-08
0.12,1.48,0.0,-5.112150514315321e-09,1.6634434228467647e-08
0.12,1.5,0.0,-4.562051058893165e-09,1.4380867729466525e-08
0.12,1.52,0.0,-4.0636131171590106e-09,1.242222059355522e-08
0.12,1.54,0.0,-3.613090704527635e-09,1.0721583358587821e-08
0.12,1.56,0.0,-3.2068089581489765e-09,9.246446577120349e-09
0.12,1.58,0.0,-2.8412039889059286e-09,7.968212294751784e-09
0.12,1.6,0.0,-2.5128522007491046e-09,6.861755742897744e-09
0.12,1.62,0.0,-2.2184908329173035e-09,5.9050327797794445e-09
0.12,1.64,0.0,-1.9550312396305495e-09,5.0787289460876276e-09
0.12,1.66,0.0,-1.7195662075724172e-09,4.3659463219460275e-09
0.12,1.68,0.0,-1.50937242155672e-09,3.751924678692782e-09
0.12,1.7,0.0,-1.3219090209843902e-09,3.223793712145366e-09
0.12,1.72,0.0,-1.1548130419537954e-09,2.7703534231985523e-09
0.12,1.74,0.0,-1.0058924102426047e-09,2.3818799768371636e-09
0.12,1.76,0.0,-8.731170370195785e-10,2.0499546221407408e-09
0.12,1.78,0.0,-7.546084703966854e-10,1.767313494007698e-09
0.12,1.8,0.0,-6.486284702597498e-10,1.5277163426801992e-09
0.12,1.82,0.0,-5.535667998187807e-10,1.325832450388269e-09
0.12,1.84,0.0,-4.679284637303687e-10,1.1571421963492635e-09
0.12,1.86,0.0,-3.9032056832697087e-10,1.0178529228499655e-09
0.12,1.88,0.0,-3.1943893343161846e-10,9.048279371792248e-10
0.12,1.9,0.0,-2.5405454655495877e-10,8.155276578135577e-10
0.12,1.92,0.0,-1.9299991819965136e-10,7.479620795581582e-10
0.12,1.94,0.0,-1.3515537164658878e-10,7.006538793865995e-10
0.12,1.96,0.0,-7.943557034834699e-11,6.726062790866767e-10
0.12,1.98,0.0,-2.4874903166802564e-11,6.612855881305564e-10
0.12,2.0,0.0,0.0,0.0
0.14,0.0,0.0,0.1000000014901161,0.0
0.14,0.02,0.0,0.00357840089695678,4.774084078055847e-05
0.14,0.04,0.0,8.895769030838175e-05,4.622702157765162e-05
0.14,0.06,0.0,2.273553256322464e-05,4.2707087492793456e-05
0.14,0.08,0.0,1.968644528736968e-05,3.937665773634005e-05
0.14,0.1,0.0,1.763186462461748e-05,3.6300075813099445e-05
0.14,0.12,0.0,1.5784638044151337e-05,3.3457137482938914e-05
0.14,0.14,0.0,1.4116886512402792e-05,3.082800717005285e-05
0.14,0.16,0.0,1.2610766853982482e-05,2.839486467367005e-05
0.14,0.1799999999999999,0.0,1.1250883484315045e-05,2.6141842105625397e-05
0.14,0.2,0.0,1.002370118474208e-05,2.405482982432699e-05
0.14,0.22,0.0,8.917156052090872e-06,2.2121242991483123e-05
0.14,0.2399999999999999,0.0,7.920380940869334e-06,2.0329793512469035e-05
0.14,0.26,0.0,7.023511860630173e-06,1.8670287999081213e-05
0.14,0.28,0.0,6.217549212732952e-06,1.713345789366161e-05
0.14,0.2999999999999999,0.0,5.494255351412914e-06,1.5710820643354988e-05
0.14,0.32,0.0,4.846076039014695e-06,1.4394567893723866e-05
0.14,0.34,0.0,4.266077698399718e-06,1.3177475976844513e-05
0.14,0.3599999999999999,0.0,3.7478952727588847e-06,1.2052834266172788e-05
0.14,0.38,0.0,3.2856873910758135e-06,1.1014387619365238e-05
0.14,0.4,0.0,2.874096741731904e-06,1.0056289832709678e-05
0.14,0.4199999999999999,0.0,2.5082143175347985e-06,9.173065665655568e-06
0.14,0.44,0.0,2.183546673876623e-06,8.359579524359722e-06
0.14,0.46,0.0,1.8959856420769129e-06,7.611009319073702e-06
0.14,0.4799999999999999,0.0,1.6417801285044856e-06,6.922824345064305e-06
0.14,0.5,0.0,1.4175097485145151e-06,6.290766297217133e-06
0.14,0.52,0.0,1.2200601187251582e-06,5.710832730095667e-06
0.14,0.54,0.0,1.0465996780633049e-06,5.1792624311271925e-06
0.14,0.56,0.0,8.94557937589125e-07,4.692522295252971e-06
0.14,0.5799999999999998,0.0,7.616050778027975e-07,4.247295382980457e-06
0.14,0.5999999999999999,0.0,6.456328239926673e-07,3.840469916574857e-06
0.14,0.62,0.0,5.447365377541597e-07,3.469129025898596e-06
0.14,0.64,0.0,4.57198467703197e-07,3.1305410997766966e-06
0.14,0.66,0.0,3.8147210564500553e-07,2.8221506334907254e-06
0.14,0.68,0.0,3.161675966833288e-07,2.541569490187996e-06
0.14,0.7,0.0,2.600381533738817e-07,2.2865685152475527e-06
0.14,0.7199999999999999,0.0,2.1196742529753693e-07,2.0550694592131816e-06
0.14,0.7399999999999999,0.0,1.7095777651620752e-07,1.8451371777508344e-06
0.14,0.76,0.0,1.3611942438010977e-07,1.6549720869680551e-06
0.14,0.78,0.0,1.0666039414297407e-07,1.482902859940902e-06
0.14,0.8,0.0,8.187724485080896e-08,1.3273793559023632e-06
0.14,0.82,0.0,6.11465230229941e-08,1.1869657776337506e-06
0.14,0.8399999999999999,0.0,4.391690175425328e-08,1.0603340554725017e-06
0.14,0.8599999999999999,0.0,2.9701964037874273e-08,9.462574582545969e-07
0.14,0.88,0.0,1.807359034516028e-08,8.43604432649704e-07
0.14,0.9,0.0,8.65591179099071e-09,7.513326728889143e-07
0.14,0.92,0.0,1.1197915657779478e-09,6.684834229651997e-07
0.14,0.94,0.0,-4.8222012863350794e-09,5.941760131185498e-07
0.14,0.96,0.0,-9.420360221936767e-09,5.276026318940431e-07
0.14,0.98,0.0,-1.2891984689583062e-08,4.6802333435858844e-07
0.14,1.0,0.0,-1.5425130262217938e-08,4.147612862431957e-07
0.14,1.02,0.0,-1.718199539935028e-08,3.6719824289361826e-07
0.14,1.04,0.0,-1.830197330436452e-08,3.247702610039388e-07
0.14,1.06,0.0,-1.8904395820382368e-08,2.869636402079529e-07
0.14,1.08,0.0,-1.9090994795625413e-08,2.533110907374308e-07
0.14,1.1,0.0,-1.8948104854067313e-08,2.2338812254395858e-07
0.14,1.12,0.0,-1.8548630036567717e-08,1.9680965053627617e-07
0.14,1.14,0.0,-1.7953795338294435e-08,1.7322680991773613e-07
0.14,1.16,0.0,-1.7214702766022842e-08,1.523239750248713e-07
0.14,1.18,0.0,-1.6373710179107306e-08,1.3381597457128597e-07
0.14,1.2,0.0,-1.5465649865061426e-08,1.1744549579180567e-07
0.14,1.22,0.0,-1.451890253854532e-08,1.0298066965869876e-07
0.14,1.24,0.0,-1.3556341244195536e-08,9.0212829101822e-08
0.14,1.26,0.0,-1.2596158491499009e-08,7.895443200355006e-08
0.14,1.28,0.0,-1.1652588855491097e-08,6.903714065216403e-08
0.14,1.3,0.0,-1.0736538241499098e-08,6.031004931819339e-08
0.14,1.32,0.0,-9.856130035926255e-09,5.263805166080483e-08
0.14,1.34,0.0,-9.017177448109843e-09,4.590033976925136e-08
0.14,1.36,0.0,-8.223590490041364e-09,3.998902679111013e-08
0.14,1.38,0.0,-7.477725240235975e-09,3.480788528810505e-08
0.14,1.4,0.0,-6.780682293934489e-09,3.027119368546602e-08
0.14,1.42,0.0,-6.1325606124535614e-09,2.6302683436017888e-08
0.14,1.44,0.0,-5.532672347940896e-09,2.2834579799867586e-08
0.14,1.46,0.0,-4.979723633899562e-09,1.980672943938774e-08
0.14,1.48,0.0,-4.4719657943099165e-09,1.716580834232343e-08
0.14,1.5,0.0,-4.007320932564771e-09,1.4864603908858822e-08
0.14,1.52,0.0,-3.583485413224694e-09,1.286136536739832e-08
0.14,1.54,0.0,-3.1980143422300997e-09,1.1119217015120104e-08
0.14,1.56,0.0,-2.8483897820928982e-09,9.605629109960395e-09
0.14,1.58,0.0,-2.5320751051634677e-09,8.291941567925003e-09
0.14,1.6,0.0,-2.246557587797918e-09,7.152935941243554e-09
0.14,1.62,0.0,-1.9893810786624848e-09,6.1664514670102525e-09
0.14,1.64,0.0,-1.7581703331106644e-09,5.313041281080637e-09
0.14,1.66,0.0,-1.5506483902489568e-09,4.575665186934716e-09
0.14,1.68,0.0,-1.3646481777665342e-09,3.939415653100421e-09
0.14,1.7,0.0,-1.1981193597522158e-09,3.3912739849598134e-09
0.14,1.72,0.0,-1.049131292586799e-09,2.9198938769903847e-09
0.14,1.74,0.0,-9.158728217314608e-10,2.5154097996057037e-09
0.14,1.76,0.0,-7.966495361107763e-10,2.169267910836536e-09
0.14,1.78,0.0,-6.898789952169032e-10,1.8740774073943427e-09
0.14,1.8,0.0,-5.940843555720703e-10,1.6234804425998927e-09
0.14,1.82,0.0,-5.078867464387022e-10,1.4120389407913447e-09
0.14,1.84,0.0,-4.2999667844472024e-10,1.2351368298167579e-09
0.14,1.86,0.0,-3.592047120026585e-10,1.0888963958341736e-09
0.14,1.88,0.0,-2.9437156407258353e-10,9.701076387418567e-10
0.14,1.9,0.0,-2.344177910951699e-10,8.76169673067572e-10
0.14,1.92,0.0,-1.7831315206368315e-10,8.050433790113675e-10
0.14,1.94,0.0,-1.250657287822035e-10,7.55214648179534e-10
0.14,1.96,0.0,-7.371112405265533e-11,7.256618450284419e-10
0.14,1.98,0.0,-2.3391625817102503e-11,7.136631255783351e-10
0.14,2.0,0.0,0.0,0.0
0.16,0.0,0.0,0.1000000014901161,0.0
0.16,0.02,0.0,0.0035763111456035062,4.4932989112792095e-05
0.16,0.04,0.0,8.950889304480577e-05,4.352661821846838e-05
0.16,0.06,0.0,2.3332064429198687e-05,4.0276012084015726e-05
