time,x,y,z,L
50.8,-0.824196,1.84763,-0.660816,0.406544
50.9,-0.795431,1.71882,-0.56343,0.406544
51,-0.774913,1.59395,-0.476281,0.406544
51.1,-0.761916,1.47416,-0.399703,0.406544
51.2,-0.755658,1.36024,-0.333861,0.406544
51.3,-0.755317,1.25271,-0.278771,0.406544
51.4,-0.760041,1.15189,-0.234327,0.406544
51.5,-0.768963,1.058,-0.20031,0.406544
51.6,-0.781204,0.971127,-0.176397,0.406544
51.7,-0.795889,0.891345,-0.16217,0.406544
51.8,-0.812156,0.818677,-0.157121,0.406544
51.9,-0.829161,0.753129,-0.160653,0.406544
52,-0.846094,0.694683,-0.172088,0.406544
52.1,-0.862181,0.643291,-0.190672,0.406544
52.2,-0.876702,0.598865,-0.215582,0.406544
52.3,-0.88899,0.561259,-0.245937,0.406544
52.4,-0.898445,0.530255,-0.280813,0.406544
52.5,-0.904539,0.505551,-0.319253,0.406544
52.6,-0.90682,0.486752,-0.360287,0.406544
52.7,-0.904917,0.473363,-0.402947,0.406544
52.8,-0.898542,0.464794,-0.446288,0.406544
52.9,-0.887488,0.460366,-0.489402,0.406544
53,-0.871632,0.459327,-0.531439,0.406544
53.1,-0.850929,0.460868,-0.571616,0.406544
53.2,-0.825405,0.464151,-0.609232,0.406544
53.3,-0.795157,0.468331,-0.643679,0.406544
53.4,-0.760343,0.472582,-0.674443,0.406544
53.5,-0.721175,0.476127,-0.70111,0.406544
53.6,-0.677908,0.478259,-0.723363,0.406544
53.7,-0.630839,0.478361,-0.740981,0.406544
53.8,-0.580292,0.475924,-0.753827,0.406544
53.9,-0.526616,0.470554,-0.761848,0.406544
54,-0.470175,0.461985,-0.765054,0.406544
54.1,-0.411345,0.450072,-0.763518,0.406544
54.2,-0.350507,0.434797,-0.757354,0.406544
54.3,-0.288042,0.416255,-0.746714,0.406544
54.4,-0.224334,0.394647,-0.731773,0.406544
